wos_subject,ds_subject,mag_subject,count
Ornithology,Biological Sciences,Biology,1
Mathematical & Computational Biology,Information and Computing Sciences;Medical and Health Sciences,Engineering,1
"Computer Science, Hardware & Architecture",Information and Computing Sciences,Economics,1
Statistics & Probability,Economics,Economics,1
Respiratory System,,Biology,1
Economics,Engineering,Economics,1
"Public, Environmental & Occupational Health",Biological Sciences,Medicine,1
Primary Health Care,Engineering,Medicine,1
"Engineering, Civil",Biological Sciences,Geology,1
Environmental Studies,,Environmental science,1
Nanoscience & Nanotechnology,Engineering;Medical and Health Sciences,Psychology,1
Primary Health Care,Technology,Medicine,1
Gastroenterology & Hepatology,Biological Sciences,Biology,1
Biochemical Research Methods,,Engineering,1
"Engineering, Mechanical",Physical Sciences,Mathematics,1
Sport Sciences,Information and Computing Sciences,Engineering,1
Clinical Neurology,Mathematical Sciences,Computer science,1
Multidisciplinary Sciences,Medical and Health Sciences,Engineering,1
Clinical Neurology,Medical and Health Sciences;Technology,Medicine,1
Plant Sciences,Engineering,Chemistry,1
Transportation,Information and Computing Sciences,Geography,1
Physiology,Engineering,Psychology,1
"Medicine, Legal",Information and Computing Sciences,Medicine; Physics,1
Remote Sensing,Engineering,Biology,1
"Materials Science, Coatings & Films",Engineering;Physical Sciences,Engineering,1
Mining & Mineral Processing,Engineering;Information and Computing Sciences;Mathematical Sciences,Computer science,1
"Chemistry, Multidisciplinary",Information and Computing Sciences,Environmental science,1
"Medicine, Research & Experimental",Physical Sciences,Medicine,1
Sociology,Mathematical Sciences,Sociology,1
Cell & Tissue Engineering,Biological Sciences;Medical and Health Sciences,Medicine,1
Transportation Science & Technology,Information and Computing Sciences;Mathematical Sciences,Mathematics,1
Thermodynamics,,Materials science,1
Fisheries,,Medicine,1
Statistics & Probability,Mathematical Sciences,Engineering,1
Environmental Sciences,Mathematical Sciences,Engineering,1
Multidisciplinary Sciences,Biological Sciences;Information and Computing Sciences;Mathematical Sciences,Biology,1
Biodiversity Conservation,,Environmental science,1
Political Science,,Political science; Psychology,1
"Business, Finance",Economics,Computer science,1
Transportation Science & Technology,Technology,Computer science,1
History & Philosophy Of Science,Mathematical Sciences,Sociology,1
"Engineering, Industrial",Medical and Health Sciences,,1
"Physics, Multidisciplinary",,Environmental science,1
Optics,Mathematical Sciences,Mathematics,1
Pediatrics,Engineering,Medicine,1
"Physics, Applied",Medical and Health Sciences,Physics,1
Sociology,Economics,Economics,1
"Engineering, Marine",Information and Computing Sciences;Physical Sciences,Engineering,1
Biochemistry & Molecular Biology,Engineering,,1
"Chemistry, Medicinal",Mathematical Sciences,,1
,Information and Computing Sciences;Medical and Health Sciences,Sociology,1
Business,Mathematical Sciences,Engineering,1
Geochemistry & Geophysics,,Geography,1
Acoustics,Mathematical Sciences,Geography,1
Statistics & Probability,Information and Computing Sciences,Psychology,1
"Business, Finance",Economics,Sociology,1
"Education, Scientific Disciplines",Information and Computing Sciences;Mathematical Sciences,Engineering,1
Spectroscopy,Physical Sciences,Computer science,1
"Computer Science, Cybernetics",Biological Sciences,Engineering,1
Energy & Fuels,Information and Computing Sciences,Physics,1
Astronomy & Astrophysics,Information and Computing Sciences,Geography,1
,,Biology; Mathematics,1
"Physics, Applied",Engineering,Environmental science,1
Forestry,Engineering,Computer science,1
"Social Sciences, Interdisciplinary",Earth Sciences,,1
Neuroimaging,Information and Computing Sciences;Medical and Health Sciences,Computer science,1
Neuroimaging,Medical and Health Sciences;Physical Sciences,Medicine,1
Transportation Science & Technology,Technology,,1
Biochemical Research Methods,Physical Sciences,Mathematics,1
"Dentistry, Oral Surgery & Medicine",Economics,Medicine,1
"Materials Science, Multidisciplinary",Medical and Health Sciences,Medicine,1
"Physics, Applied",,Business,1
"Computer Science, Information Systems",Information and Computing Sciences;Medical and Health Sciences,Mathematics,1
"Radiology, Nuclear Medicine & Medical Imaging",Engineering;Medical and Health Sciences;Physical Sciences,,1
Environmental Sciences,Medical and Health Sciences,,1
Medical Informatics,Information and Computing Sciences;Medical and Health Sciences,Medicine,1
"Engineering, Aerospace",Biological Sciences,Engineering,1
Biotechnology & Applied Microbiology,Economics,Business,1
Spectroscopy,Medical and Health Sciences,,1
"Medicine, General & Internal",Information and Computing Sciences;Medical and Health Sciences,,1
Nuclear Science & Technology,,Materials science,1
Mathematics,Economics;Mathematical Sciences,Computer science,1
,,Chemistry; Geology,1
Public Administration,,Psychology,1
"Materials Science, Multidisciplinary",Earth Sciences,Engineering,1
Thermodynamics,Mathematical Sciences,Materials science,1
Automation & Control Systems,Engineering,Chemistry,1
"Computer Science, Interdisciplinary Applications",Information and Computing Sciences;Technology,Materials science,1
Agricultural Engineering,Biological Sciences,Biology,1
"Agriculture, Multidisciplinary",Information and Computing Sciences,Business,1
Economics,Economics;Engineering,,1
Agricultural Engineering,,Physics,1
"Agriculture, Dairy & Animal Science",,Materials science,1
Emergency Medicine,,Geography,1
Dermatology,,Psychology,1
Construction & Building Technology,Economics,Engineering,1
Cultural Studies,,Political science,1
Health Care Sciences & Services,Economics,,1
"Engineering, Electrical & Electronic",Engineering;Medical and Health Sciences,Medicine,1
Marine & Freshwater Biology,Medical and Health Sciences,,1
"Engineering, Marine",,Physics,1
"Engineering, Manufacturing",Information and Computing Sciences;Technology,Mathematics,1
Spectroscopy,Biological Sciences;Physical Sciences,Chemistry,1
"Engineering, Multidisciplinary",Physical Sciences,Physics,1
"Geography, Physical",Biological Sciences,Mathematics,1
Biotechnology & Applied Microbiology,Physical Sciences,Computer science,1
"Mathematics, Interdisciplinary Applications",Economics,,1
"Physics, Multidisciplinary",Physical Sciences,Materials science,1
"Materials Science, Characterization & Testing",Information and Computing Sciences;Mathematical Sciences,Materials science,1
Spectroscopy,Information and Computing Sciences;Physical Sciences,,1
Communication,Information and Computing Sciences,Philosophy,1
Neurosciences,Medical and Health Sciences,Physics,1
"Literature, German, Dutch, Scandinavian",,Psychology,1
"Engineering, Industrial",Economics;Information and Computing Sciences,Computer science,1
"Medicine, General & Internal",Biological Sciences;Medical and Health Sciences,,1
Classics,,Psychology,1
Social Issues,,Engineering,1
"Physics, Multidisciplinary",Mathematical Sciences,Engineering,1
"Engineering, Ocean",Information and Computing Sciences;Technology,Computer science,1
"Literature, American",,Psychology,1
"Social Sciences, Interdisciplinary",Engineering,Psychology,1
Horticulture,,Computer science,1
Thermodynamics,Engineering,Geology,1
"Engineering, Mechanical",Engineering;Medical and Health Sciences,Medicine,1
Energy & Fuels,Information and Computing Sciences;Mathematical Sciences,Mathematics,1
Automation & Control Systems,Economics;Information and Computing Sciences;Mathematical Sciences,Computer science,1
Neurosciences,Information and Computing Sciences;Medical and Health Sciences;Physical Sciences,,1
Spectroscopy,,Engineering,1
,Information and Computing Sciences;Medical and Health Sciences,Chemistry,1
Dermatology,Biological Sciences;Technology,,1
"Engineering, Electrical & Electronic",Engineering;Information and Computing Sciences,Medicine,1
Energy & Fuels,Information and Computing Sciences;Technology,,1
Medical Laboratory Technology,Engineering;Physical Sciences,,1
Management,Mathematical Sciences,Business,1
"Humanities, Multidisciplinary",Information and Computing Sciences,Art,1
"Computer Science, Information Systems",Technology,Environmental science,1
Mechanics,Engineering;Mathematical Sciences,Physics,1
Business,Economics;Engineering,Economics,1
Education & Educational Research,,Biology,1
"Film, Radio, Television",Information and Computing Sciences,,1
"Psychology, Developmental",Medical and Health Sciences,,1
Green & Sustainable Science & Technology,Technology,,1
"Materials Science, Multidisciplinary",Engineering;Mathematical Sciences,,1
Infectious Diseases,Biological Sciences,,1
"Engineering, Chemical",Engineering,Environmental science,1
"Materials Science, Multidisciplinary",Physical Sciences,,1
,Information and Computing Sciences;Medical and Health Sciences;Technology,,1
Information Science & Library Science,Economics;Information and Computing Sciences,,1
Biochemistry & Molecular Biology,Mathematical Sciences,,1
"Engineering, Electrical & Electronic",Physical Sciences,Psychology,1
Transportation,,Mathematics,1
"Engineering, Industrial",Information and Computing Sciences;Physical Sciences,Computer science,1
Multidisciplinary Sciences,Earth Sciences,,1
"Computer Science, Theory & Methods",,Economics,1
,,Economics; Psychology,1
"Engineering, Chemical",Information and Computing Sciences,Mathematics,1
"Computer Science, Hardware & Architecture",Physical Sciences,Engineering,1
Management,Engineering,Environmental science,1
Energy & Fuels,Information and Computing Sciences,Psychology,1
"Psychology, Clinical",Information and Computing Sciences,Mathematics,1
Pharmacology & Pharmacy,Engineering,Engineering,1
"Materials Science, Paper & Wood",,Computer science,1
Instruments & Instrumentation,Information and Computing Sciences;Technology,Engineering,1
"Public, Environmental & Occupational Health",,Biology; Medicine,1
Regional & Urban Planning,,Computer science,1
Geochemistry & Geophysics,Technology,Mathematics,1
"Computer Science, Artificial Intelligence",Engineering;Technology,Engineering,1
"Radiology, Nuclear Medicine & Medical Imaging",Information and Computing Sciences;Mathematical Sciences,Computer science,1
Transportation,Economics;Mathematical Sciences,Economics,1
"Engineering, Civil",Mathematical Sciences,Geography,1
Biophysics,Engineering,Physics,1
Law,Information and Computing Sciences,Psychology,1
"Computer Science, Artificial Intelligence",Engineering;Medical and Health Sciences,Computer science,1
Anesthesiology,Information and Computing Sciences,Computer science,1
"Materials Science, Multidisciplinary",Engineering;Mathematical Sciences,Engineering,1
"Engineering, Industrial",Information and Computing Sciences;Mathematical Sciences,Mathematics,1
Acoustics,Engineering;Mathematical Sciences,Mathematics,1
Multidisciplinary Sciences,Information and Computing Sciences,Materials science,1
History Of Social Sciences,,History,1
"Engineering, Mechanical",,Business,1
Operations Research & Management Science,Information and Computing Sciences;Mathematical Sciences,Economics,1
Biotechnology & Applied Microbiology,Information and Computing Sciences,Geography,1
"Engineering, Manufacturing",Engineering;Physical Sciences,Materials science,1
Spectroscopy,Economics,Computer science,1
Business,Information and Computing Sciences;Technology,Engineering,1
Endocrinology & Metabolism,Biological Sciences;Medical and Health Sciences,Medicine,1
"Psychology, Applied",Economics,Engineering,1
Pathology,Engineering,Medicine,1
"Physics, Applied",Information and Computing Sciences,Geography,1
"Computer Science, Artificial Intelligence",Information and Computing Sciences;Technology,Business,1
"Psychology, Social",,Art,1
"Computer Science, Cybernetics",Economics;Mathematical Sciences,Computer science,1
History,,Economics,1
Nanoscience & Nanotechnology,Engineering,Art,1
"Engineering, Multidisciplinary",Information and Computing Sciences;Medical and Health Sciences,Engineering,1
"Computer Science, Software Engineering",Earth Sciences;Engineering,Computer science,1
"Engineering, Manufacturing",Engineering;Physical Sciences,Engineering,1
"Public, Environmental & Occupational Health",Engineering,Computer science,1
Communication,Biological Sciences,Philosophy,1
